,Time,User,Tweet,Country,No of retweet
146,2023-01-27 14:00:52+00:00,dapotech,@Jeyon1 @ZenithBank @cenbank @fccpcnigeria ahhh,"Lagos, Nigeria",0
147,2023-01-27 14:00:44+00:00,gboluks,RT @Jeyon1: @ZenithBank where is my money? where is the missing 11.4m? @cenbank why aren't u doing anything abt this or the mails?? @fccpcn…,moneyway,158
148,2023-01-27 14:00:16+00:00,Sheeda__O,"RT @a_ma_ka__: Good pm,this is an update abt  the @ZenithBank issue. I was credited 3,239,400 last week.Remaining the 800,500 dat they init…",In d kitchen♥_♥,1255
149,2023-01-27 14:00:15+00:00,wizzy_brezzy,@a_ma_ka__ @ZenithBank Do giveaway,,0
150,2023-01-27 13:59:15+00:00,w_rukayya,RT @JeSuisChiby: 11.4M??????? Bring that shit out @ZenithBank @cenbank,Abuja ,2
151,2023-01-27 13:59:12+00:00,AKA1oflagos,@ZenithBank which way 😠😠😠 https://t.co/r6e4Mm51ZP,,0
152,2023-01-27 13:59:05+00:00,Mr_Johnxteve,"@ZenithBank What's happening?
I have not received any of the transactions made to my account since this morning. It's not even reflecting on my app.
I still have same case since two days ago yet to be resolved and this???","Lagos, Nigeria",0
153,2023-01-27 13:59:01+00:00,callmepyppertoo,"RT @a_ma_ka__: Good pm,this is an update abt  the @ZenithBank issue. I was credited 3,239,400 last week.Remaining the 800,500 dat they init…","Oyo, Nigeria",1255
154,2023-01-27 13:58:33+00:00,_olamidebisola,RT @Jeyon1: @ZenithBank where is my money? where is the missing 11.4m? @cenbank why aren't u doing anything abt this or the mails?? @fccpcn…,,158
155,2023-01-27 13:57:21+00:00,Maroonedsince89,RT @Jeyon1: @ZenithBank where is my money? where is the missing 11.4m? @cenbank why aren't u doing anything abt this or the mails?? @fccpcn…,"Kaduna, Nigeria",158
156,2023-01-27 13:56:28+00:00,DramaniVI,"RT @a_ma_ka__: Good pm,this is an update abt  the @ZenithBank issue. I was credited 3,239,400 last week.Remaining the 800,500 dat they init…",Valhalla,1255
157,2023-01-27 13:56:25+00:00,QAwofolu,@ZenithBank can you attend to your dm Abi what sort of bank is this 😔,,0
158,2023-01-27 13:56:14+00:00,Schwarzbart_11,RT @Jeyon1: @ZenithBank where is my money? where is the missing 11.4m? @cenbank why aren't u doing anything abt this or the mails?? @fccpcn…,The Grand Line ,158
159,2023-01-27 13:55:21+00:00,Cixqo,I’m glad you people are speaking up against @ZenithBank they blocked me on social media after I exposed their criminal activities https://t.co/5fGLlJXyUr,"Benin-City, Nigeria",1
160,2023-01-27 13:54:43+00:00,Kessiedoll,RT @Jeyon1: @ZenithBank where is my money? where is the missing 11.4m? @cenbank why aren't u doing anything abt this or the mails?? @fccpcn…,,158
161,2023-01-27 13:54:37+00:00,mayor_skill,@ZenithBank This bank doesn’t worth it sincerely!!! U r horrible,"Ibadan, Nigeria",0
162,2023-01-27 13:54:06+00:00,dramme01,"RT @Jeyon1: hello @fccpcnigeria? good morning, i have just signed up/submitted my case in order to be able to petition @ZenithBank in regar…",Lagos..Nigeria,66
163,2023-01-27 13:54:00+00:00,Obbyanuju,RT @Jeyon1: @ZenithBank where is my money? where is the missing 11.4m? @cenbank why aren't u doing anything abt this or the mails?? @fccpcn…,Undecided ,158
164,2023-01-27 13:53:56+00:00,mayor_skill,@ZenithBank Zenith as been so horrible this days!! U won’t believe they haven’t refund or reverse my money back to my account… this is very absurd… it’s seems i will close this zenith account finally and besides they haven’t done anything yet to reverse my money…,"Ibadan, Nigeria",0
165,2023-01-27 13:53:54+00:00,VondBeatz,"RT @a_ma_ka__: Good pm,this is an update abt  the @ZenithBank issue. I was credited 3,239,400 last week.Remaining the 800,500 dat they init…","Abuja, Nigeria",1255
166,2023-01-27 13:53:29+00:00,PostinorTwo,RT @Jeyon1: @ZenithBank where is my money? where is the missing 11.4m? @cenbank why aren't u doing anything abt this or the mails?? @fccpcn…,Heaven's Gate.,158
167,2023-01-27 13:53:26+00:00,olanipekunades1,@ZenithBank @ZenithBank and Scammers in the same level ... I made a wrong transfer having complained at beneficiary bank I got a court order to get the money through my bank Zenith but zenith Hold the money welldone ...,"Lagos, Nigeria",0
168,2023-01-27 13:53:12+00:00,toyinkush,@Postsubman @ZenithBank staff tin gbabode. It's a sad development when you can no longer trust the banking institutions for the safe keeping of your money. Precisely the same reason why I don't keep cash either at home or in the banks.,"Ikeja, Nigeria",0
169,2023-01-27 13:53:05+00:00,babsraphy,@ZenithBank I want to know if zenith have instant ATM card machine like other banks have???,"Lagos, NIGERIA",0
170,2023-01-27 13:52:55+00:00,saksssssss,RT @JeSuisChiby: 11.4M??????? Bring that shit out @ZenithBank @cenbank,,2
171,2023-01-27 13:52:55+00:00,1kaimaa,RT @Jeyon1: @ZenithBank where is my money? where is the missing 11.4m? @cenbank why aren't u doing anything abt this or the mails?? @fccpcn…,Pineapple under the sea..,158
172,2023-01-27 13:52:53+00:00,ovie52009,"RT @a_ma_ka__: Good pm,this is an update abt  the @ZenithBank issue. I was credited 3,239,400 last week.Remaining the 800,500 dat they init…",,1255
173,2023-01-27 13:52:53+00:00,iamSwaga22,RT @Jeyon1: @ZenithBank where is my money? where is the missing 11.4m? @cenbank why aren't u doing anything abt this or the mails?? @fccpcn…,"England, United Kingdom",158
174,2023-01-27 13:52:50+00:00,garfield_untold,RT @Jeyon1: @ZenithBank where is my money? where is the missing 11.4m? @cenbank why aren't u doing anything abt this or the mails?? @fccpcn…,"Abuja, Nigeria",158
175,2023-01-27 13:52:27+00:00,xox_wess,"RT @a_ma_ka__: Good pm,this is an update abt  the @ZenithBank issue. I was credited 3,239,400 last week.Remaining the 800,500 dat they init…",Inside Highland. ,1255
176,2023-01-27 13:51:37+00:00,1Phils,"@a_ma_ka__ @ZenithBank Congratulations 🎉
Open 2 different bank accounts, one for savings without ATM or app, and one for spending.
Make sure you close your Zenith acct",,0
177,2023-01-27 13:51:34+00:00,Makiscollection,"RT @Jeyon1: hello @fccpcnigeria? good morning, i have just signed up/submitted my case in order to be able to petition @ZenithBank in regar…","Lagos, Nigeria",66
178,2023-01-27 13:51:27+00:00,ifeanyicris,@a_ma_ka__ @ZenithBank Take your Money to @myaccessbank,,0
179,2023-01-27 13:51:07+00:00,Funboss20,"RT @a_ma_ka__: Good pm,this is an update abt  the @ZenithBank issue. I was credited 3,239,400 last week.Remaining the 800,500 dat they init…",Abuja,1255
180,2023-01-27 13:51:06+00:00,JeSuisChiby,11.4M??????? Bring that shit out @ZenithBank @cenbank https://t.co/FqgykJEhHL,South Socials,2
181,2023-01-27 13:51:06+00:00,vodan02,"@ZenithBank Shame on you for NOT having cash in your ATMs three days and counting. At Abak Road branch, Uyo.","Hyattsville, Maryland USA",0
182,2023-01-27 13:51:01+00:00,Agathaafe,RT @Jeyon1: @ZenithBank where is my money? where is the missing 11.4m? @cenbank why aren't u doing anything abt this or the mails?? @fccpcn…,"Lagos, Nigeria",158
183,2023-01-27 13:50:16+00:00,Xthaa_,"RT @a_ma_ka__: Good pm,this is an update abt  the @ZenithBank issue. I was credited 3,239,400 last week.Remaining the 800,500 dat they init…",Abuja,1255
184,2023-01-27 13:50:14+00:00,0ma_Jesse,"@myaccessbank your fraud is becoming too much, the way whole numbers reduce every time is annoying.  The charges every time isn't cool. You don't even allow funds to settle before slicing it.  I've never had issues with my account before. I'll leave you like I left @ZenithBank",Nigeria,0
185,2023-01-27 13:50:02+00:00,oat_tracy,"RT @a_ma_ka__: Good pm,this is an update abt  the @ZenithBank issue. I was credited 3,239,400 last week.Remaining the 800,500 dat they init…",Home,1255
186,2023-01-27 13:49:15+00:00,ijaiyayo,RT @Jeyon1: @ZenithBank where is my money? where is the missing 11.4m? @cenbank why aren't u doing anything abt this or the mails?? @fccpcn…,"Lagos, Nigeria",158
187,2023-01-27 13:48:58+00:00,paulobanky,"@CIXQOcixqo @a_ma_ka__ @ZenithBank Can't believe that @ZenithBank bank see this msg and like it. The handler didn't read and quickly unlike it.
 I am changing my salary account straight. 

Now I can see you guys @ZenithBank are organized thieves.",,0
188,2023-01-27 13:48:04+00:00,official_umoh,"RT @a_ma_ka__: Good pm,this is an update abt  the @ZenithBank issue. I was credited 3,239,400 last week.Remaining the 800,500 dat they init…","Nicosia, Cyprus",1255
189,2023-01-27 13:47:50+00:00,Ayo_oluwilliams,"@cenbank It's been over a month and @ZenithBank has refused to reverse my money. No positive response to emails. This is quite irksome. 
I do hope @cenbank have a better approach to deal with issues as this. How can a bank treat customers so badly nah...

https://t.co/RUqIkE6FPp","Lagos, Nigeria",0
190,2023-01-27 13:47:14+00:00,Abbasbellor,"RT @ZenithBank: Important Public Notice!

#ZenithBank #NewNairaNotes #NairaRedesign #2023 #Nigeria #CBN https://t.co/1fCswN9S89",,21
191,2023-01-27 13:47:14+00:00,Papijhay1,"RT @a_ma_ka__: Good pm,this is an update abt  the @ZenithBank issue. I was credited 3,239,400 last week.Remaining the 800,500 dat they init…","Lagos, Nigeria",1255
192,2023-01-27 13:46:49+00:00,ooanyi,"RT @a_ma_ka__: Good pm,this is an update abt  the @ZenithBank issue. I was credited 3,239,400 last week.Remaining the 800,500 dat they init…",Nigeria,1255
193,2023-01-27 13:45:45+00:00,kollyDee,@_lakesyde @WhyzarB @a_ma_ka__ @ZenithBank Like!!!! So stupid,"Lagos, Nigeria",0
194,2023-01-27 13:45:41+00:00,IbrahimYusiroh,"RT @ZenithBank: Dear Valued Customer,

07040004422 (ZIVA)
is the only Zenith Bank Whatsapp number.
ALL OTHERS ARE FAKE!
DO NOT ENGAGE WITH…",,74
195,2023-01-27 13:45:40+00:00,Linda2246427,@ZenithBank Zenith is the most worst bank in the world seen monday please refund my 68000,,0
196,2023-01-27 13:45:12+00:00,omoba_jegs,@ZenithBank is the worst bank ever. Your network is always bad. Stupid bank 😡😡😡,"Lagos, Nigeria",0
197,2023-01-27 13:44:29+00:00,emmany3,"@ZenithBank I didn't need Hausa language to open the account, why do I need to speak Hausa language to even have access to the Customer Care unit of the branch? I think this is the height of irresponsibility. Where is the Manager of the branch? Why would he allow this?",Loading...............,0
198,2023-01-27 13:44:16+00:00,ng_autohub,@a_ma_ka__ @ZenithBank Oya do giveaway 🙃,"Lagos, Nigeria",0
199,2023-01-27 13:43:56+00:00,CIXQOcixqo,"@paulobanky @a_ma_ka__ @ZenithBank They’ll not say anything, told ya before, blaming the customer is the first thing they do, and when they do that some customers just go home thinking they really exposed their pin or bank documents.. @zenithbank are criminals","Benin City, Nigeria",0
200,2023-01-27 13:43:48+00:00,9jagossip,"RT @a_ma_ka__: Good pm,this is an update abt  the @ZenithBank issue. I was credited 3,239,400 last week.Remaining the 800,500 dat they init…","Lekki, Nigeria",1255
201,2023-01-27 13:42:34+00:00,SFC_BOSS,"RT @ZenithBank: Important Public Notice!

#ZenithBank #NewNairaNotes #NairaRedesign #2023 #Nigeria #CBN https://t.co/1fCswN9S89",Lagos..Sokoto..Abuja ,21
202,2023-01-27 13:42:33+00:00,Blanka1122,@WhyzarB @a_ma_ka__ @ZenithBank Ashawo go kee you today 😂😂😂 but na true you talk sha. Thank god for her if not zenith for shine.,lagos Nigeria,0
203,2023-01-27 13:41:58+00:00,UsherRaymon1,"RT @a_ma_ka__: Good pm,this is an update abt  the @ZenithBank issue. I was credited 3,239,400 last week.Remaining the 800,500 dat they init…",Earth ,1255
204,2023-01-27 13:41:39+00:00,oreofe_maria_bk,"@ZenithBank Please you people should give your bank the new currently, imagine paying people in 100 naira note just bcos they don't have the new currently plus you people have network issue.",,0
205,2023-01-27 13:40:42+00:00,cause_trouble,RT @Jeyon1: @ZenithBank where is my money? where is the missing 11.4m? @cenbank why aren't u doing anything abt this or the mails?? @fccpcn…,,158
206,2023-01-27 13:40:26+00:00,t_johnbrainy,"RT @a_ma_ka__: Good pm,this is an update abt  the @ZenithBank issue. I was credited 3,239,400 last week.Remaining the 800,500 dat they init…","Lagos, Nigeria",1255
207,2023-01-27 13:39:41+00:00,Ogi_not_pap,"RT @a_ma_ka__: Good pm,this is an update abt  the @ZenithBank issue. I was credited 3,239,400 last week.Remaining the 800,500 dat they init…",Saki,1255
208,2023-01-27 13:39:37+00:00,emmany3,@ZenithBank I am highly disappointed here at your PZ-Zaria branch. I have just experienced a biased &amp; selective service. I have been here to rectify an issue with my account since 12:30pm but the guy controlling the bank's metal door won't allow me in cos I don't speak Hausa.,Loading...............,0
209,2023-01-27 13:39:18+00:00,EmekaIgwejunio1,"RT @a_ma_ka__: Good pm,this is an update abt  the @ZenithBank issue. I was credited 3,239,400 last week.Remaining the 800,500 dat they init…",,1255
210,2023-01-27 13:39:08+00:00,Umar_Musa_Ladan,RT @Jeyon1: @ZenithBank where is my money? where is the missing 11.4m? @cenbank why aren't u doing anything abt this or the mails?? @fccpcn…,shawshank ,158
211,2023-01-27 13:39:03+00:00,Mr_Joshhh1,"Dear @ZenithBank I can’t make transfer, I can’t withdraw even via POS. Please, I don’t want to end up washing plates at this restaurant. Regards.",Nigeria,0
212,2023-01-27 13:38:21+00:00,salamatu_shittu,"RT @a_ma_ka__: Good pm,this is an update abt  the @ZenithBank issue. I was credited 3,239,400 last week.Remaining the 800,500 dat they init…",,1255
213,2023-01-27 13:38:00+00:00,iamObiii,"RT @a_ma_ka__: Good pm,this is an update abt  the @ZenithBank issue. I was credited 3,239,400 last week.Remaining the 800,500 dat they init…",Nigeria,1255
214,2023-01-27 13:37:15+00:00,LeomalcomX,"@a_ma_ka__ @ZenithBank you are now glowing for us, thank God oo","Franklin, TN",0
215,2023-01-27 13:35:46+00:00,D_DXXTER,RT @DebbySimon69: @Postsubman @ZenithBank @myaccessbank refund her money back immediately... ₦80500.00 balance. Nigeria youth are not lazy.,Nigeria,3
216,2023-01-27 13:35:40+00:00,Msramat,@ZenithBank You people are the biggest fraud that's happened in the Nigerian banking system,,0
217,2023-01-27 13:35:37+00:00,AzubuikeChinoso,@ZenithBank Hi,,0
218,2023-01-27 13:35:18+00:00,tomit_44,"RT @a_ma_ka__: Good pm,this is an update abt  the @ZenithBank issue. I was credited 3,239,400 last week.Remaining the 800,500 dat they init…",Nigeria,1255
219,2023-01-27 13:34:20+00:00,changes4k2,"@ZenithBank Hi ,I was debited while purchasing data from my zenith bank app and the transaction failed but I was debited",,0
220,2023-01-27 13:34:09+00:00,majorbigz,"RT @Benstinoc: @a_ma_ka__ @ZenithBank Second time I added fasting to my prayers,with regards to someone I've never met.(First is for Peter…",Lagos nigeria,5
221,2023-01-27 13:34:01+00:00,changes4k2,"@ZenithBank Hi ,I was debited while purchasing data from my zenith bank app and the transaction failed but I was debited",,0
222,2023-01-27 13:33:26+00:00,majorbigz,"RT @a_ma_ka__: Good pm,this is an update abt  the @ZenithBank issue. I was credited 3,239,400 last week.Remaining the 800,500 dat they init…",Lagos nigeria,1255
223,2023-01-27 13:33:04+00:00,IkennaMaduako,@a_ma_ka__ @ZenithBank Nice one. Can't even encourage anyone to have any business with that bank.....den of thieves.,Everywhere ,0
224,2023-01-27 13:32:14+00:00,deleeeeee_e,RT @DebbySimon69: @Postsubman @ZenithBank @myaccessbank refund her money back immediately... ₦80500.00 balance. Nigeria youth are not lazy.,22 jump Street,3
225,2023-01-27 13:32:13+00:00,Mystiquethaboss,RT @Jeyon1: @ZenithBank where is my money? where is the missing 11.4m? @cenbank why aren't u doing anything abt this or the mails?? @fccpcn…,"Lagos, Nigeria",158
226,2023-01-27 13:32:12+00:00,iamgbols,"RT @a_ma_ka__: Good pm,this is an update abt  the @ZenithBank issue. I was credited 3,239,400 last week.Remaining the 800,500 dat they init…","Lagos, Nigeria",1255
227,2023-01-27 13:30:12+00:00,ogophilps,"RT @a_ma_ka__: Good pm,this is an update abt  the @ZenithBank issue. I was credited 3,239,400 last week.Remaining the 800,500 dat they init…",Lagos  🇳🇬 ,1255
228,2023-01-27 13:30:08+00:00,temilolu_wah,"RT @a_ma_ka__: Good pm,this is an update abt  the @ZenithBank issue. I was credited 3,239,400 last week.Remaining the 800,500 dat they init…",on the move,1255
229,2023-01-27 13:27:23+00:00,debbie_cool_,"RT @ZenithBank: Dear Valued Customer,

07040004422 (ZIVA)
is the only Zenith Bank Whatsapp number.
ALL OTHERS ARE FAKE!
DO NOT ENGAGE WITH…",Out of my head,74
230,2023-01-27 13:26:49+00:00,eddyzyl,"RT @a_ma_ka__: Good pm,this is an update abt  the @ZenithBank issue. I was credited 3,239,400 last week.Remaining the 800,500 dat they init…",,1255
231,2023-01-27 13:26:27+00:00,mhoyor_o,"RT @Jeyon1: hello @fccpcnigeria? good morning, i have just signed up/submitted my case in order to be able to petition @ZenithBank in regar…","Lagos, Nigeria",66
232,2023-01-27 13:25:45+00:00,debbie_cool_,"RT @ZenithBank: Important Public Notice!

#ZenithBank #NewNairaNotes #NairaRedesign #2023 #Nigeria #CBN https://t.co/1fCswN9S89",Out of my head,21
233,2023-01-27 13:25:30+00:00,knightingal3,"How many days did ur NIP transaction travel to get to Zenith bank?

My own don dey wonder like children of Israel out of the land of Egypt 😒

@NIBSS_NG @ZenithBank address this issue it's over 24hrs, the instant payment is no longer instanting.","Ikoyi, Nigeria",0
